Id	X	Y	Z
6666	744185.2000	9884401.1000	-17.2904
6667	744211.2000	9884401.1000	-18.4101
6668	744237.2000	9884401.1000	-18.7129
6669	744263.2000	9884401.1000	-19.2197
6670	744289.2000	9884401.1000	-18.9815
6671	744315.2000	9884401.1000	-19.3978
6672	744341.2000	9884401.1000	-20.8354
6673	744367.2000	9884401.1000	-21.9536
6674	744393.2000	9884401.1000	-22.5049
6675	744419.2000	9884401.1000	-22.9452
6676	744445.2000	9884401.1000	-23.3061
6677	744471.2000	9884401.1000	-23.3424
6678	744497.2000	9884401.1000	-23.3461
6679	744523.2000	9884401.1000	-23.9310
6680	744549.2000	9884401.1000	-23.8761
6681	744575.2000	9884401.1000	-23.8231
6682	744601.2000	9884401.1000	-23.7593
6683	744627.2000	9884401.1000	-23.2366
6684	744653.2000	9884401.1000	-22.9587
6685	744679.2000	9884401.1000	-22.8884
6686	744705.2000	9884401.1000	-22.7217
6687	744731.2000	9884401.1000	-23.3678
6688	744757.2000	9884401.1000	-24.3347
6689	744783.2000	9884401.1000	-25.2511
6690	744809.2000	9884401.1000	-26.9711
6691	744835.2000	9884401.1000	-28.2953
6692	744861.2000	9884401.1000	-28.9971
6693	744887.2000	9884401.1000	-29.3241
6694	744913.2000	9884401.1000	-29.7879
6695	744939.2000	9884401.1000	-29.8459
6696	744965.2000	9884401.1000	-29.4172
6697	744991.2000	9884401.1000	-28.7336
6698	745017.2000	9884401.1000	-29.5010
6699	745043.2000	9884401.1000	-26.7811
6700	745069.2000	9884401.1000	-24.2184
6701	745095.2000	9884401.1000	-22.4123
6702	745121.2000	9884401.1000	-19.9483
6703	745147.2000	9884401.1000	-19.4304
6704	745173.2000	9884401.1000	-19.6866
6705	745199.2000	9884401.1000	-20.7112
6706	745225.2000	9884401.1000	-22.4234
6707	745251.2000	9884401.1000	-23.2796
6708	745277.2000	9884401.1000	-24.1060
6709	745303.2000	9884401.1000	-24.1139
6710	745329.2000	9884401.1000	-23.9159
6711	745355.2000	9884401.1000	-23.8845
6712	745381.2000	9884401.1000	-23.6749
6713	745407.2000	9884401.1000	-23.0204
6714	745433.2000	9884401.1000	-22.8223
6715	745459.2000	9884401.1000	-21.8564
6716	745485.2000	9884401.1000	-21.5148
6717	745511.2000	9884401.1000	-21.1935
6718	745537.2000	9884401.1000	-21.1398
6719	745563.2000	9884401.1000	-21.0191
6720	745589.2000	9884401.1000	-20.5499
6721	745615.2000	9884401.1000	-20.0494
6722	745641.2000	9884401.1000	-19.0864
6723	745667.2000	9884401.1000	-18.3077
6724	745693.2000	9884401.1000	-18.0719
6725	745719.2000	9884401.1000	-17.9138
6726	745745.2000	9884401.1000	-18.4713
6727	745771.2000	9884401.1000	-19.3988
6728	745797.2000	9884401.1000	-19.6663
6729	745823.2000	9884401.1000	-20.0135
6730	745849.2000	9884401.1000	-20.1843
6731	745875.2000	9884401.1000	-20.0020
6732	745901.2000	9884401.1000	-18.6163
6733	745927.2000	9884401.1000	-17.4191
6734	745953.2000	9884401.1000	-15.7711
6735	745979.2000	9884401.1000	-15.2063
6736	746005.2000	9884401.1000	-14.9356
6737	746031.2000	9884401.1000	-14.9344
6738	746057.2000	9884401.1000	-14.8774
6739	746083.2000	9884401.1000	-14.8212
6740	746109.2000	9884401.1000	-14.8385
6741	746135.2000	9884401.1000	-14.8904
6742	746161.2000	9884401.1000	-15.0211
6743	746187.2000	9884401.1000	-15.1270
6744	746213.2000	9884401.1000	-15.3141
6745	746239.2000	9884401.1000	-15.3490
6746	746265.2000	9884401.1000	-15.2419
6747	746291.2000	9884401.1000	-15.2131
6748	746317.2000	9884401.1000	-15.2986
6749	746343.2000	9884401.1000	-15.3516
6750	742339.2000	9884375.1000	-17.8304
6751	742365.2000	9884375.1000	-20.2691
6752	742391.2000	9884375.1000	-20.8315
6753	742417.2000	9884375.1000	-22.7020
6754	742443.2000	9884375.1000	-24.0212
6755	742469.2000	9884375.1000	-24.8027
6756	742495.2000	9884375.1000	-25.3019
6757	742521.2000	9884375.1000	-26.0512
6758	742547.2000	9884375.1000	-26.4639
6759	742573.2000	9884375.1000	-27.3773
6760	742599.2000	9884375.1000	-27.0944
6761	742625.2000	9884375.1000	-26.8862
6762	742651.2000	9884375.1000	-26.7343
6763	742677.2000	9884375.1000	-26.8539
6764	742703.2000	9884375.1000	-25.6899
6765	742729.2000	9884375.1000	-24.7151
6766	742755.2000	9884375.1000	-24.5231
6767	742781.2000	9884375.1000	-25.2445
6768	742807.2000	9884375.1000	-23.7862
6769	742833.2000	9884375.1000	-23.7451
6770	742859.2000	9884375.1000	-24.5168
6771	742885.2000	9884375.1000	-24.8551
6772	742911.2000	9884375.1000	-24.9727
6773	742937.2000	9884375.1000	-25.4985
6774	742963.2000	9884375.1000	-24.8527
6775	742989.2000	9884375.1000	-24.5318
6776	743015.2000	9884375.1000	-24.3926
6777	743041.2000	9884375.1000	-24.4638
6778	743067.2000	9884375.1000	-25.3203
6779	743093.2000	9884375.1000	-26.0573
6780	743119.2000	9884375.1000	-28.9302
6781	743145.2000	9884375.1000	-29.4076
6782	743171.2000	9884375.1000	-30.6762
6783	743197.2000	9884375.1000	-31.2920
6784	743223.2000	9884375.1000	-33.2777
6785	743249.2000	9884375.1000	-33.1037
6786	743275.2000	9884375.1000	-34.0350
6787	743301.2000	9884375.1000	-34.9008
6788	743327.2000	9884375.1000	-35.1433
6789	743353.2000	9884375.1000	-35.2370
6790	743379.2000	9884375.1000	-35.6201
6791	743405.2000	9884375.1000	-36.0895
6792	743431.2000	9884375.1000	-36.5279
6793	743457.2000	9884375.1000	-36.4791
6794	743483.2000	9884375.1000	-36.6382
6795	743509.2000	9884375.1000	-36.5687
6796	743535.2000	9884375.1000	-36.5011
6797	743561.2000	9884375.1000	-36.8622
6798	743587.2000	9884375.1000	-36.9099
6799	743613.2000	9884375.1000	-37.1556
6800	743639.2000	9884375.1000	-36.9456
6801	743665.2000	9884375.1000	-36.2572
6802	743691.2000	9884375.1000	-36.3288
6803	743717.2000	9884375.1000	-37.5927
6804	743743.2000	9884375.1000	-36.1566
6805	743769.2000	9884375.1000	-34.8018
6806	743795.2000	9884375.1000	-32.8182
6807	743821.2000	9884375.1000	-29.8796
6808	743847.2000	9884375.1000	-28.5828
6809	743873.2000	9884375.1000	-26.1986
6810	743899.2000	9884375.1000	-24.3418
6811	743925.2000	9884375.1000	-20.9193
6812	743951.2000	9884375.1000	-18.5775
6813	743977.2000	9884375.1000	-18.8780
6814	744003.2000	9884375.1000	-13.7509
6815	744029.2000	9884375.1000	-12.0895
6816	744055.2000	9884375.1000	-14.6814
6817	744081.2000	9884375.1000	-16.9257
6818	744107.2000	9884375.1000	-16.3723
6819	744133.2000	9884375.1000	-17.5372
6820	744159.2000	9884375.1000	-18.0884
6821	744185.2000	9884375.1000	-18.2067
6822	744211.2000	9884375.1000	-17.9175
6823	744237.2000	9884375.1000	-18.0270
6824	744263.2000	9884375.1000	-19.5590
6825	744289.2000	9884375.1000	-19.8864
6826	744315.2000	9884375.1000	-20.4705
6827	744341.2000	9884375.1000	-21.2998
6828	744367.2000	9884375.1000	-24.0612
6829	744393.2000	9884375.1000	-23.7815
6830	744419.2000	9884375.1000	-23.7063
6831	744445.2000	9884375.1000	-24.8362
6832	744471.2000	9884375.1000	-25.3543
6833	744497.2000	9884375.1000	-24.5706
6834	744523.2000	9884375.1000	-25.3484
6835	744549.2000	9884375.1000	-24.7387
6836	744575.2000	9884375.1000	-24.2666
6837	744601.2000	9884375.1000	-23.2663
6838	744627.2000	9884375.1000	-22.6429
6839	744653.2000	9884375.1000	-21.9528
6840	744679.2000	9884375.1000	-21.6978
6841	744705.2000	9884375.1000	-21.7746
6842	744731.2000	9884375.1000	-22.0995
6843	744757.2000	9884375.1000	-23.0356
6844	744783.2000	9884375.1000	-24.2972
6845	744809.2000	9884375.1000	-26.4976
6846	744835.2000	9884375.1000	-27.6047
6847	744861.2000	9884375.1000	-27.8729
6848	744887.2000	9884375.1000	-28.2329
6849	744913.2000	9884375.1000	-28.9090
6850	744939.2000	9884375.1000	-29.0410
6851	744965.2000	9884375.1000	-28.7621
6852	744991.2000	9884375.1000	-28.7375
6853	745017.2000	9884375.1000	-29.3060
6854	745043.2000	9884375.1000	-27.3093
6855	745069.2000	9884375.1000	-25.7964
6856	745095.2000	9884375.1000	-23.8967
6857	745121.2000	9884375.1000	-21.7977
6858	745147.2000	9884375.1000	-20.5076
6859	745173.2000	9884375.1000	-19.9056
6860	745199.2000	9884375.1000	-20.7557
6861	745225.2000	9884375.1000	-21.7390
6862	745251.2000	9884375.1000	-22.6043
6863	745277.2000	9884375.1000	-24.4114
6864	745303.2000	9884375.1000	-23.8193
6865	745329.2000	9884375.1000	-23.5242
6866	745355.2000	9884375.1000	-23.5520
6867	745381.2000	9884375.1000	-23.5696
6868	745407.2000	9884375.1000	-23.1124
6869	745433.2000	9884375.1000	-22.9196
6870	745459.2000	9884375.1000	-21.8153
6871	745485.2000	9884375.1000	-21.5365
6872	745511.2000	9884375.1000	-20.8832
6873	745537.2000	9884375.1000	-20.9234
6874	745563.2000	9884375.1000	-20.9185
6875	745589.2000	9884375.1000	-20.4994
6876	745615.2000	9884375.1000	-19.9754
6877	745641.2000	9884375.1000	-18.8205
6878	745667.2000	9884375.1000	-18.6225
6879	745693.2000	9884375.1000	-18.1976
6880	745719.2000	9884375.1000	-17.7079
6881	745745.2000	9884375.1000	-18.2105
6882	745771.2000	9884375.1000	-19.8845
6883	745797.2000	9884375.1000	-19.5410
6884	745823.2000	9884375.1000	-19.8164
6885	745849.2000	9884375.1000	-20.5042
6886	745875.2000	9884375.1000	-21.3607
6887	745901.2000	9884375.1000	-19.0836
6888	745927.2000	9884375.1000	-17.9548
6889	745953.2000	9884375.1000	-16.3446
6890	745979.2000	9884375.1000	-15.5371
6891	746005.2000	9884375.1000	-14.8048
6892	746031.2000	9884375.1000	-14.9037
6893	746057.2000	9884375.1000	-14.8426
6894	746083.2000	9884375.1000	-14.7967
6895	746109.2000	9884375.1000	-14.8610
6896	746135.2000	9884375.1000	-15.0414
6897	746161.2000	9884375.1000	-15.1616
6898	746187.2000	9884375.1000	-15.2124
6899	746213.2000	9884375.1000	-15.6000
6900	746239.2000	9884375.1000	-15.6435
6901	746265.2000	9884375.1000	-15.4069
6902	746291.2000	9884375.1000	-15.3701
6903	746317.2000	9884375.1000	-15.2847
6904	746343.2000	9884375.1000	-15.3501
6905	746369.2000	9884375.1000	-15.5639
6906	742313.2000	9884349.1000	-16.4782
6907	742339.2000	9884349.1000	-17.4625
6908	742365.2000	9884349.1000	-19.9317
6909	742391.2000	9884349.1000	-20.6042
6910	742417.2000	9884349.1000	-22.5329
6911	742443.2000	9884349.1000	-23.8507
6912	742469.2000	9884349.1000	-24.5590
6913	742495.2000	9884349.1000	-25.1981
6914	742521.2000	9884349.1000	-25.7999
6915	742547.2000	9884349.1000	-26.2199
6916	742573.2000	9884349.1000	-26.7832
6917	742599.2000	9884349.1000	-26.8549
6918	742625.2000	9884349.1000	-26.8215
6919	742651.2000	9884349.1000	-26.6928
6920	742677.2000	9884349.1000	-26.5803
6921	742703.2000	9884349.1000	-26.2325
6922	742729.2000	9884349.1000	-25.4319
6923	742755.2000	9884349.1000	-24.8167
6924	742781.2000	9884349.1000	-24.4571
6925	742807.2000	9884349.1000	-24.1657
6926	742833.2000	9884349.1000	-24.3505
6927	742859.2000	9884349.1000	-24.9765
6928	742885.2000	9884349.1000	-25.2065
6929	742911.2000	9884349.1000	-25.4211
6930	742937.2000	9884349.1000	-25.7731
6931	742963.2000	9884349.1000	-25.9004
6932	742989.2000	9884349.1000	-25.4821
6933	743015.2000	9884349.1000	-25.0394
6934	743041.2000	9884349.1000	-25.5340
6935	743067.2000	9884349.1000	-26.1492
6936	743093.2000	9884349.1000	-26.9540
6937	743119.2000	9884349.1000	-28.7546
6938	743145.2000	9884349.1000	-29.8251
6939	743171.2000	9884349.1000	-30.5719
6940	743197.2000	9884349.1000	-31.2025
6941	743223.2000	9884349.1000	-32.2547
6942	743249.2000	9884349.1000	-32.9951
6943	743275.2000	9884349.1000	-33.9986
6944	743301.2000	9884349.1000	-34.6109
6945	743327.2000	9884349.1000	-34.9913
6946	743353.2000	9884349.1000	-35.2171
6947	743379.2000	9884349.1000	-35.5244
6948	743405.2000	9884349.1000	-35.9285
6949	743431.2000	9884349.1000	-36.2267
6950	743457.2000	9884349.1000	-36.3336
6951	743483.2000	9884349.1000	-36.4772
6952	743509.2000	9884349.1000	-36.4009
6953	743535.2000	9884349.1000	-36.2845
6954	743561.2000	9884349.1000	-36.2740
6955	743587.2000	9884349.1000	-35.7820
6956	743613.2000	9884349.1000	-34.8416
6957	743639.2000	9884349.1000	-34.6985
6958	743665.2000	9884349.1000	-35.1478
6959	743691.2000	9884349.1000	-35.2729
6960	743717.2000	9884349.1000	-35.3792
6961	743743.2000	9884349.1000	-34.3584
6962	743769.2000	9884349.1000	-33.1042
6963	743795.2000	9884349.1000	-31.2749
6964	743821.2000	9884349.1000	-28.6781
6965	743847.2000	9884349.1000	-27.2111
6966	743873.2000	9884349.1000	-25.1583
6967	743899.2000	9884349.1000	-23.2526
6968	743925.2000	9884349.1000	-21.1313
6969	743951.2000	9884349.1000	-18.6580
6970	743977.2000	9884349.1000	-17.5439
6971	744003.2000	9884349.1000	-14.8275
6972	744029.2000	9884349.1000	-14.2040
6973	744055.2000	9884349.1000	-16.5537
6974	744081.2000	9884349.1000	-17.8088
6975	744107.2000	9884349.1000	-17.7832
6976	744133.2000	9884349.1000	-19.0593
6977	744159.2000	9884349.1000	-19.0099
6978	744185.2000	9884349.1000	-19.2241
6979	744211.2000	9884349.1000	-18.9700
6980	744237.2000	9884349.1000	-19.0373
6981	744263.2000	9884349.1000	-20.3945
6982	744289.2000	9884349.1000	-21.0643
6983	744315.2000	9884349.1000	-22.1296
6984	744341.2000	9884349.1000	-23.0036
6985	744367.2000	9884349.1000	-24.3105
6986	744393.2000	9884349.1000	-24.7820
6987	744419.2000	9884349.1000	-25.2065
6988	744445.2000	9884349.1000	-25.7707
6989	744471.2000	9884349.1000	-25.8763
6990	744497.2000	9884349.1000	-25.5727
6991	744523.2000	9884349.1000	-25.5468
6992	744549.2000	9884349.1000	-25.3851
6993	744575.2000	9884349.1000	-24.5554
6994	744601.2000	9884349.1000	-22.9438
6995	744627.2000	9884349.1000	-22.4058
6996	744653.2000	9884349.1000	-21.1131
6997	744679.2000	9884349.1000	-20.2205
6998	744705.2000	9884349.1000	-19.9276
6999	744731.2000	9884349.1000	-18.9306
7000	744757.2000	9884349.1000	-20.9026
7001	744783.2000	9884349.1000	-21.7474
7002	744809.2000	9884349.1000	-23.3307
7003	744835.2000	9884349.1000	-24.9937
7004	744861.2000	9884349.1000	-26.3282
7005	744887.2000	9884349.1000	-27.0967
7006	744913.2000	9884349.1000	-27.4903
7007	744939.2000	9884349.1000	-27.8170
7008	744965.2000	9884349.1000	-28.4699
7009	744991.2000	9884349.1000	-28.2676
7010	745017.2000	9884349.1000	-27.7804
7011	745043.2000	9884349.1000	-27.0609
7012	745069.2000	9884349.1000	-26.4424
7013	745095.2000	9884349.1000	-25.0049
7014	745121.2000	9884349.1000	-23.3010
7015	745147.2000	9884349.1000	-22.1773
7016	745173.2000	9884349.1000	-21.2705
7017	745199.2000	9884349.1000	-21.5631
7018	745225.2000	9884349.1000	-21.5338
7019	745251.2000	9884349.1000	-22.4728
7020	745277.2000	9884349.1000	-23.2133
7021	745303.2000	9884349.1000	-23.1794
7022	745329.2000	9884349.1000	-23.3256
7023	745355.2000	9884349.1000	-23.2373
7024	745381.2000	9884349.1000	-23.2123
7025	745407.2000	9884349.1000	-22.9819
7026	745433.2000	9884349.1000	-22.5579
7027	745459.2000	9884349.1000	-21.7866
7028	745485.2000	9884349.1000	-21.4281
7029	745511.2000	9884349.1000	-20.9002
7030	745537.2000	9884349.1000	-20.7384
7031	745563.2000	9884349.1000	-20.8388
7032	745589.2000	9884349.1000	-20.6886
7033	745615.2000	9884349.1000	-20.1051
7034	745641.2000	9884349.1000	-18.9017
7035	745667.2000	9884349.1000	-18.6314
7036	745693.2000	9884349.1000	-18.1091
7037	745719.2000	9884349.1000	-17.5542
7038	745745.2000	9884349.1000	-17.9383
7039	745771.2000	9884349.1000	-18.7874
7040	745797.2000	9884349.1000	-19.1756
7041	745823.2000	9884349.1000	-19.7754
7042	745849.2000	9884349.1000	-20.4641
7043	745875.2000	9884349.1000	-20.5410
7044	745901.2000	9884349.1000	-19.1741
7045	745927.2000	9884349.1000	-18.2094
7046	745953.2000	9884349.1000	-16.7962
7047	745979.2000	9884349.1000	-15.7163
7048	746005.2000	9884349.1000	-15.1019
7049	746031.2000	9884349.1000	-14.9589
7050	746057.2000	9884349.1000	-14.8391
7051	746083.2000	9884349.1000	-14.7689
7052	746109.2000	9884349.1000	-14.8696
7053	746135.2000	9884349.1000	-15.1270
7054	746161.2000	9884349.1000	-15.3113
7055	746187.2000	9884349.1000	-15.3776
7056	746213.2000	9884349.1000	-15.5864
7057	746239.2000	9884349.1000	-15.6478
7058	746265.2000	9884349.1000	-15.5511
7059	746291.2000	9884349.1000	-15.5439
7060	746317.2000	9884349.1000	-15.5103
7061	746343.2000	9884349.1000	-15.5744
7062	746369.2000	9884349.1000	-15.7143
7063	746395.2000	9884349.1000	-15.8953
7064	742287.2000	9884323.1000	-15.3921
7065	742313.2000	9884323.1000	-15.5651
7066	742339.2000	9884323.1000	-16.5216
7067	742365.2000	9884323.1000	-18.8848
7068	742391.2000	9884323.1000	-20.6075
7069	742417.2000	9884323.1000	-23.2837
7070	742443.2000	9884323.1000	-23.6549
7071	742469.2000	9884323.1000	-24.5871
7072	742495.2000	9884323.1000	-24.9820
7073	742521.2000	9884323.1000	-25.5439
7074	742547.2000	9884323.1000	-25.9792
7075	742573.2000	9884323.1000	-26.9632
7076	742599.2000	9884323.1000	-26.6952
7077	742625.2000	9884323.1000	-26.5854
7078	742651.2000	9884323.1000	-26.5937
7079	742677.2000	9884323.1000	-26.6284
7080	742703.2000	9884323.1000	-26.3142
7081	742729.2000	9884323.1000	-25.8547
7082	742755.2000	9884323.1000	-25.2125
7083	742781.2000	9884323.1000	-24.5503
7084	742807.2000	9884323.1000	-24.7816
7085	742833.2000	9884323.1000	-25.0753
7086	742859.2000	9884323.1000	-25.3462
7087	742885.2000	9884323.1000	-25.7679
7088	742911.2000	9884323.1000	-25.9759
7089	742937.2000	9884323.1000	-26.4890
7090	742963.2000	9884323.1000	-26.7154
7091	742989.2000	9884323.1000	-26.7324
7092	743015.2000	9884323.1000	-26.4325
7093	743041.2000	9884323.1000	-26.5701
7094	743067.2000	9884323.1000	-27.1709
7095	743093.2000	9884323.1000	-27.8231
7096	743119.2000	9884323.1000	-30.2675
7097	743145.2000	9884323.1000	-30.2009
7098	743171.2000	9884323.1000	-30.6122
7099	743197.2000	9884323.1000	-31.2290
7100	743223.2000	9884323.1000	-32.2904
7101	743249.2000	9884323.1000	-32.7927
7102	743275.2000	9884323.1000	-34.4970
7103	743301.2000	9884323.1000	-34.3590
7104	743327.2000	9884323.1000	-34.7637
7105	743353.2000	9884323.1000	-35.2146
7106	743379.2000	9884323.1000	-35.4087
7107	743405.2000	9884323.1000	-35.8549
7108	743431.2000	9884323.1000	-36.2709
7109	743457.2000	9884323.1000	-36.1433
7110	743483.2000	9884323.1000	-36.2532
7111	743509.2000	9884323.1000	-36.2541
7112	743535.2000	9884323.1000	-36.0597
7113	743561.2000	9884323.1000	-35.8976
7114	743587.2000	9884323.1000	-35.4674
7115	743613.2000	9884323.1000	-34.4892
7116	743639.2000	9884323.1000	-34.3459
7117	743665.2000	9884323.1000	-34.6511
7118	743691.2000	9884323.1000	-34.4331
7119	743717.2000	9884323.1000	-34.1608
7120	743743.2000	9884323.1000	-33.1205
7121	743769.2000	9884323.1000	-32.4164
7122	743795.2000	9884323.1000	-30.3540
7123	743821.2000	9884323.1000	-27.1765
7124	743847.2000	9884323.1000	-26.3055
7125	743873.2000	9884323.1000	-25.0563
7126	743899.2000	9884323.1000	-22.5159
7127	743925.2000	9884323.1000	-21.2413
7128	743951.2000	9884323.1000	-19.1721
7129	743977.2000	9884323.1000	-17.3307
7130	744003.2000	9884323.1000	-16.6406
7131	744029.2000	9884323.1000	-17.4041
7132	744055.2000	9884323.1000	-20.5112
7133	744081.2000	9884323.1000	-20.7139
7134	744107.2000	9884323.1000	-19.8581
7135	744133.2000	9884323.1000	-20.5638
7136	744159.2000	9884323.1000	-20.6847
7137	744185.2000	9884323.1000	-21.4609
7138	744211.2000	9884323.1000	-21.1339
7139	744237.2000	9884323.1000	-20.8883
7140	744263.2000	9884323.1000	-21.6867
7141	744289.2000	9884323.1000	-21.8588
7142	744315.2000	9884323.1000	-24.1402
7143	744341.2000	9884323.1000	-24.4234
7144	744367.2000	9884323.1000	-26.1879
7145	744393.2000	9884323.1000	-26.1240
7146	744419.2000	9884323.1000	-26.1811
7147	744445.2000	9884323.1000	-26.7040
7148	744471.2000	9884323.1000	-27.2477
7149	744497.2000	9884323.1000	-26.1584
7150	744523.2000	9884323.1000	-26.0812
7151	744549.2000	9884323.1000	-25.9079
7152	744575.2000	9884323.1000	-24.6700
7153	744601.2000	9884323.1000	-23.2461
7154	744627.2000	9884323.1000	-22.0207
7155	744653.2000	9884323.1000	-20.8284
7156	744679.2000	9884323.1000	-20.4692
7157	744705.2000	9884323.1000	-19.2261
7158	744731.2000	9884323.1000	-18.5741
7159	744757.2000	9884323.1000	-19.4655
7160	744783.2000	9884323.1000	-20.1536
7161	744809.2000	9884323.1000	-22.2961
7162	744835.2000	9884323.1000	-23.5809
7163	744861.2000	9884323.1000	-24.9268
7164	744887.2000	9884323.1000	-25.4082
7165	744913.2000	9884323.1000	-25.9616
7166	744939.2000	9884323.1000	-26.3002
7167	744965.2000	9884323.1000	-28.6564
7168	744991.2000	9884323.1000	-28.2278
7169	745017.2000	9884323.1000	-27.2551
7170	745043.2000	9884323.1000	-27.2161
7171	745069.2000	9884323.1000	-28.7000
7172	745095.2000	9884323.1000	-26.5415
7173	745121.2000	9884323.1000	-25.1894
7174	745147.2000	9884323.1000	-23.6453
7175	745173.2000	9884323.1000	-22.6898
7176	745199.2000	9884323.1000	-22.1301
7177	745225.2000	9884323.1000	-22.1149
7178	745251.2000	9884323.1000	-22.5836
7179	745277.2000	9884323.1000	-23.1159
7180	745303.2000	9884323.1000	-22.8816
7181	745329.2000	9884323.1000	-22.8821
7182	745355.2000	9884323.1000	-22.9887
7183	745381.2000	9884323.1000	-23.0659
7184	745407.2000	9884323.1000	-22.7717
