Id	X	Y	Rugositas
696	744133.10120	9885826.79960	1.00120
697	744159.10120	9885826.79960	1.00072
698	744185.10120	9885826.79960	1.00041
699	744211.10120	9885826.79960	1.00040
700	744237.10120	9885826.79960	1.00059
701	744263.10120	9885826.79960	1.00024
702	744289.10120	9885826.79960	1.00024
703	744315.10120	9885826.79960	1.00031
704	744341.10120	9885826.79960	1.00027
705	744367.10120	9885826.79960	1.00020
706	744393.10120	9885826.79960	1.00010
707	744419.10120	9885826.79960	1.00016
708	744445.10120	9885826.79960	1.00024
709	744471.10120	9885826.79960	1.00010
710	744497.10120	9885826.79960	1.00004
711	744523.10120	9885826.79960	1.00005
712	744549.10120	9885826.79960	1.00005
713	744575.10120	9885826.79960	1.00013
714	744601.10120	9885826.79960	1.00032
715	744627.10120	9885826.79960	1.00055
716	744653.10120	9885826.79960	1.00051
717	744679.10120	9885826.79960	1.00033
718	744705.10120	9885826.79960	1.00021
719	744731.10120	9885826.79960	1.00028
720	744757.10120	9885826.79960	1.00025
721	744783.10120	9885826.79960	1.00024
722	744809.10120	9885826.79960	1.00023
723	744835.10120	9885826.79960	1.00146
724	744861.10120	9885826.79960	1.00303
725	744887.10120	9885826.79960	1.00113
726	744913.10120	9885826.79960	1.00033
727	744939.10120	9885826.79960	1.00073
728	744965.10120	9885826.79960	1.00272
729	744991.10120	9885826.79960	1.00049
730	745017.10120	9885826.79960	1.00128
731	745043.10120	9885826.79960	1.00164
732	745069.10120	9885826.79960	1.00212
733	745095.10120	9885826.79960	1.00131
734	745121.10120	9885826.79960	1.00069
735	745147.10120	9885826.79960	1.00041
736	745173.10120	9885826.79960	1.00276
737	745199.10120	9885826.79960	1.00072
738	745225.10120	9885826.79960	1.00024
739	743769.10120	9885800.79960	1.00002
740	743795.10120	9885800.79960	1.00002
741	743821.10120	9885800.79960	1.00001
742	743847.10120	9885800.79960	1.00001
743	743873.10120	9885800.79960	1.00008
744	743899.10120	9885800.79960	1.00050
745	743925.10120	9885800.79960	1.00017
746	743951.10120	9885800.79960	1.00069
747	743977.10120	9885800.79960	1.00073
748	744003.10120	9885800.79960	1.00089
749	744029.10120	9885800.79960	1.00024
750	744055.10120	9885800.79960	1.00007
751	744081.10120	9885800.79960	1.00057
752	744107.10120	9885800.79960	1.00190
753	744133.10120	9885800.79960	1.00067
754	744159.10120	9885800.79960	1.00063
755	744185.10120	9885800.79960	1.00043
756	744211.10120	9885800.79960	1.00019
757	744237.10120	9885800.79960	1.00037
758	744263.10120	9885800.79960	1.00033
759	744289.10120	9885800.79960	1.00046
760	744315.10120	9885800.79960	1.00078
761	744341.10120	9885800.79960	1.00053
762	744367.10120	9885800.79960	1.00006
763	744393.10120	9885800.79960	1.00004
764	744419.10120	9885800.79960	1.00018
765	744445.10120	9885800.79960	1.00024
766	744471.10120	9885800.79960	1.00016
767	744497.10120	9885800.79960	1.00001
768	744523.10120	9885800.79960	1.00005
769	744549.10120	9885800.79960	1.00005
770	744575.10120	9885800.79960	1.00011
771	744601.10120	9885800.79960	1.00013
772	744627.10120	9885800.79960	1.00010
773	744653.10120	9885800.79960	1.00007
774	744679.10120	9885800.79960	1.00009
775	744705.10120	9885800.79960	1.00001
776	744731.10120	9885800.79960	1.00008
777	744757.10120	9885800.79960	1.00016
778	744783.10120	9885800.79960	1.00028
779	744809.10120	9885800.79960	1.00028
780	744835.10120	9885800.79960	1.00028
781	744861.10120	9885800.79960	1.00134
782	744887.10120	9885800.79960	1.00078
783	744913.10120	9885800.79960	1.00090
784	744939.10120	9885800.79960	1.00056
785	744965.10120	9885800.79960	1.00198
786	744991.10120	9885800.79960	1.00129
787	745017.10120	9885800.79960	1.00223
788	745043.10120	9885800.79960	1.00181
789	745069.10120	9885800.79960	1.00309
790	745095.10120	9885800.79960	1.00198
791	745121.10120	9885800.79960	1.00071
792	745147.10120	9885800.79960	1.00145
793	745173.10120	9885800.79960	1.00444
794	745199.10120	9885800.79960	1.00129
795	745225.10120	9885800.79960	1.00076
796	745251.10120	9885800.79960	1.00036
797	743769.10120	9885774.79960	1.00002
798	743795.10120	9885774.79960	1.00001
799	743821.10120	9885774.79960	1.00001
800	743847.10120	9885774.79960	1.00002
801	743873.10120	9885774.79960	1.00012
802	743899.10120	9885774.79960	1.00060
803	743925.10120	9885774.79960	1.00019
804	743951.10120	9885774.79960	1.00106
805	743977.10120	9885774.79960	1.00127
806	744003.10120	9885774.79960	1.00187
807	744029.10120	9885774.79960	1.00070
808	744055.10120	9885774.79960	1.00026
809	744081.10120	9885774.79960	1.00066
810	744107.10120	9885774.79960	1.00213
811	744133.10120	9885774.79960	1.00102
812	744159.10120	9885774.79960	1.00094
813	744185.10120	9885774.79960	1.00047
814	744211.10120	9885774.79960	1.00026
815	744237.10120	9885774.79960	1.00040
816	744263.10120	9885774.79960	1.00022
817	744289.10120	9885774.79960	1.00062
818	744315.10120	9885774.79960	1.00122
819	744341.10120	9885774.79960	1.00059
820	744367.10120	9885774.79960	1.00018
821	744393.10120	9885774.79960	1.00018
822	744419.10120	9885774.79960	1.00037
823	744445.10120	9885774.79960	1.00065
824	744471.10120	9885774.79960	1.00041
825	744497.10120	9885774.79960	1.00019
826	744523.10120	9885774.79960	1.00016
827	744549.10120	9885774.79960	1.00008
828	744575.10120	9885774.79960	1.00023
829	744601.10120	9885774.79960	1.00030
830	744627.10120	9885774.79960	1.00012
831	744653.10120	9885774.79960	1.00010
832	744679.10120	9885774.79960	1.00014
833	744705.10120	9885774.79960	1.00013
834	744731.10120	9885774.79960	1.00036
835	744757.10120	9885774.79960	1.00035
836	744783.10120	9885774.79960	1.00017
837	744809.10120	9885774.79960	1.00025
838	744835.10120	9885774.79960	1.00012
839	744861.10120	9885774.79960	1.00089
840	744887.10120	9885774.79960	1.00070
841	744913.10120	9885774.79960	1.00138
842	744939.10120	9885774.79960	1.00043
843	744965.10120	9885774.79960	1.00084
844	744991.10120	9885774.79960	1.00092
845	745017.10120	9885774.79960	1.00434
846	745043.10120	9885774.79960	1.00209
847	745069.10120	9885774.79960	1.00437
848	745095.10120	9885774.79960	1.00122
849	745121.10120	9885774.79960	1.00070
850	745147.10120	9885774.79960	1.00208
851	745173.10120	9885774.79960	1.00653
852	745199.10120	9885774.79960	1.00174
853	745225.10120	9885774.79960	1.00082
854	745251.10120	9885774.79960	1.00107
855	743743.10120	9885748.79960	1.00003
856	743769.10120	9885748.79960	1.00002
857	743795.10120	9885748.79960	1.00005
858	743821.10120	9885748.79960	1.00005
859	743847.10120	9885748.79960	1.00002
860	743873.10120	9885748.79960	1.00010
861	743899.10120	9885748.79960	1.00050
862	743925.10120	9885748.79960	1.00017
863	743951.10120	9885748.79960	1.00109
864	743977.10120	9885748.79960	1.00088
865	744003.10120	9885748.79960	1.00154
866	744029.10120	9885748.79960	1.00027
867	744055.10120	9885748.79960	1.00019
868	744081.10120	9885748.79960	1.00022
869	744107.10120	9885748.79960	1.00118
870	744133.10120	9885748.79960	1.00031
871	744159.10120	9885748.79960	1.00031
872	744185.10120	9885748.79960	1.00028
873	744211.10120	9885748.79960	1.00035
874	744237.10120	9885748.79960	1.00064
875	744263.10120	9885748.79960	1.00035
876	744289.10120	9885748.79960	1.00056
877	744315.10120	9885748.79960	1.00066
878	744341.10120	9885748.79960	1.00043
879	744367.10120	9885748.79960	1.00021
880	744393.10120	9885748.79960	1.00018
881	744419.10120	9885748.79960	1.00015
882	744445.10120	9885748.79960	1.00042
883	744471.10120	9885748.79960	1.00067
884	744497.10120	9885748.79960	1.00177
885	744523.10120	9885748.79960	1.00125
886	744549.10120	9885748.79960	1.00022
887	744575.10120	9885748.79960	1.00090
888	744601.10120	9885748.79960	1.00097
889	744627.10120	9885748.79960	1.00015
890	744653.10120	9885748.79960	1.00018
891	744679.10120	9885748.79960	1.00015
892	744705.10120	9885748.79960	1.00030
893	744731.10120	9885748.79960	1.00116
894	744757.10120	9885748.79960	1.00102
895	744783.10120	9885748.79960	1.00018
896	744809.10120	9885748.79960	1.00014
897	744835.10120	9885748.79960	1.00007
898	744861.10120	9885748.79960	1.00064
899	744887.10120	9885748.79960	1.00028
900	744913.10120	9885748.79960	1.00126
901	744939.10120	9885748.79960	1.00098
902	744965.10120	9885748.79960	1.00100
903	744991.10120	9885748.79960	1.00069
904	745017.10120	9885748.79960	1.00293
905	745043.10120	9885748.79960	1.00250
906	745069.10120	9885748.79960	1.00362
907	745095.10120	9885748.79960	1.00079
908	745121.10120	9885748.79960	1.00074
909	745147.10120	9885748.79960	1.00254
910	745173.10120	9885748.79960	1.00355
911	745199.10120	9885748.79960	1.00216
912	745225.10120	9885748.79960	1.00103
913	745251.10120	9885748.79960	1.00113
914	745277.10120	9885748.79960	1.00035
915	743743.10120	9885722.79960	1.00002
916	743769.10120	9885722.79960	1.00002
917	743795.10120	9885722.79960	1.00008
918	743821.10120	9885722.79960	1.00008
919	743847.10120	9885722.79960	1.00004
920	743873.10120	9885722.79960	1.00011
921	743899.10120	9885722.79960	1.00041
922	743925.10120	9885722.79960	1.00015
923	743951.10120	9885722.79960	1.00131
924	743977.10120	9885722.79960	1.00082
925	744003.10120	9885722.79960	1.00159
926	744029.10120	9885722.79960	1.00023
927	744055.10120	9885722.79960	1.00010
928	744081.10120	9885722.79960	1.00020
929	744107.10120	9885722.79960	1.00083
930	744133.10120	9885722.79960	1.00040
931	744159.10120	9885722.79960	1.00039
932	744185.10120	9885722.79960	1.00039
933	744211.10120	9885722.79960	1.00032
934	744237.10120	9885722.79960	1.00038
935	744263.10120	9885722.79960	1.00029
936	744289.10120	9885722.79960	1.00014
937	744315.10120	9885722.79960	1.00035
938	744341.10120	9885722.79960	1.00017
939	744367.10120	9885722.79960	1.00012
940	744393.10120	9885722.79960	1.00016
941	744419.10120	9885722.79960	1.00012
942	744445.10120	9885722.79960	1.00037
943	744471.10120	9885722.79960	1.00125
944	744497.10120	9885722.79960	1.00368
945	744523.10120	9885722.79960	1.00145
946	744549.10120	9885722.79960	1.00040
947	744575.10120	9885722.79960	1.00159
948	744601.10120	9885722.79960	1.00129
949	744627.10120	9885722.79960	1.00018
950	744653.10120	9885722.79960	1.00085
951	744679.10120	9885722.79960	1.00114
952	744705.10120	9885722.79960	1.00128
953	744731.10120	9885722.79960	1.00122
954	744757.10120	9885722.79960	1.00112
955	744783.10120	9885722.79960	1.00018
956	744809.10120	9885722.79960	1.00010
957	744835.10120	9885722.79960	1.00007
958	744861.10120	9885722.79960	1.00032
959	744887.10120	9885722.79960	1.00020
960	744913.10120	9885722.79960	1.00081
961	744939.10120	9885722.79960	1.00096
962	744965.10120	9885722.79960	1.00060
963	744991.10120	9885722.79960	1.00046
964	745017.10120	9885722.79960	1.00136
965	745043.10120	9885722.79960	1.00155
966	745069.10120	9885722.79960	1.00200
967	745095.10120	9885722.79960	1.00077
968	745121.10120	9885722.79960	1.00085
969	745147.10120	9885722.79960	1.00225
970	745173.10120	9885722.79960	1.00139
971	745199.10120	9885722.79960	1.00141
972	745225.10120	9885722.79960	1.00123
973	745251.10120	9885722.79960	1.00074
974	745277.10120	9885722.79960	1.00055
975	745303.10120	9885722.79960	1.00040
976	743743.10120	9885696.79960	1.00002
977	743769.10120	9885696.79960	1.00002
978	743795.10120	9885696.79960	1.00007
979	743821.10120	9885696.79960	1.00003
980	743847.10120	9885696.79960	1.00004
981	743873.10120	9885696.79960	1.00016
982	743899.10120	9885696.79960	1.00045
983	743925.10120	9885696.79960	1.00020
984	743951.10120	9885696.79960	1.00106
985	743977.10120	9885696.79960	1.00093
986	744003.10120	9885696.79960	1.00167
987	744029.10120	9885696.79960	1.00026
988	744055.10120	9885696.79960	1.00008
989	744081.10120	9885696.79960	1.00011
990	744107.10120	9885696.79960	1.00031
991	744133.10120	9885696.79960	1.00018
992	744159.10120	9885696.79960	1.00024
993	744185.10120	9885696.79960	1.00040
994	744211.10120	9885696.79960	1.00041
995	744237.10120	9885696.79960	1.00031
996	744263.10120	9885696.79960	1.00054
997	744289.10120	9885696.79960	1.00037
998	744315.10120	9885696.79960	1.00064
999	744341.10120	9885696.79960	1.00028
1000	744367.10120	9885696.79960	1.00028
1001	744393.10120	9885696.79960	1.00020
1002	744419.10120	9885696.79960	1.00024
1003	744445.10120	9885696.79960	1.00047
1004	744471.10120	9885696.79960	1.00089
1005	744497.10120	9885696.79960	1.00142
1006	744523.10120	9885696.79960	1.00026
1007	744549.10120	9885696.79960	1.00028
1008	744575.10120	9885696.79960	1.00143
1009	744601.10120	9885696.79960	1.00120
1010	744627.10120	9885696.79960	1.00152
1011	744653.10120	9885696.79960	1.00249
1012	744679.10120	9885696.79960	1.00096
1013	744705.10120	9885696.79960	1.00039
1014	744731.10120	9885696.79960	1.00118
1015	744757.10120	9885696.79960	1.00162
1016	744783.10120	9885696.79960	1.00065
1017	744809.10120	9885696.79960	1.00027
1018	744835.10120	9885696.79960	1.00086
1019	744861.10120	9885696.79960	1.00196
1020	744887.10120	9885696.79960	1.00094
1021	744913.10120	9885696.79960	1.00034
1022	744939.10120	9885696.79960	1.00062
1023	744965.10120	9885696.79960	1.00055
1024	744991.10120	9885696.79960	1.00028
1025	745017.10120	9885696.79960	1.00099
1026	745043.10120	9885696.79960	1.00116
1027	745069.10120	9885696.79960	1.00124
1028	745095.10120	9885696.79960	1.00104
1029	745121.10120	9885696.79960	1.00174
1030	745147.10120	9885696.79960	1.00096
1031	745173.10120	9885696.79960	1.00037
1032	745199.10120	9885696.79960	1.00196
1033	745225.10120	9885696.79960	1.00456
1034	745251.10120	9885696.79960	1.00255
1035	745277.10120	9885696.79960	1.00195
1036	745303.10120	9885696.79960	1.00193
1037	745329.10120	9885696.79960	1.00038
1038	743717.10120	9885670.79960	1.00016
1039	743743.10120	9885670.79960	1.00007
1040	743769.10120	9885670.79960	1.00004
1041	743795.10120	9885670.79960	1.00008
1042	743821.10120	9885670.79960	1.00004
1043	743847.10120	9885670.79960	1.00004
1044	743873.10120	9885670.79960	1.00026
1045	743899.10120	9885670.79960	1.00057
1046	743925.10120	9885670.79960	1.00023
1047	743951.10120	9885670.79960	1.00058
1048	743977.10120	9885670.79960	1.00101
1049	744003.10120	9885670.79960	1.00168
1050	744029.10120	9885670.79960	1.00033
1051	744055.10120	9885670.79960	1.00015
1052	744081.10120	9885670.79960	1.00019
1053	744107.10120	9885670.79960	1.00009
1054	744133.10120	9885670.79960	1.00011
1055	744159.10120	9885670.79960	1.00020
1056	744185.10120	9885670.79960	1.00049
1057	744211.10120	9885670.79960	1.00101
1058	744237.10120	9885670.79960	1.00088
1059	744263.10120	9885670.79960	1.00104
1060	744289.10120	9885670.79960	1.00057
1061	744315.10120	9885670.79960	1.00111
1062	744341.10120	9885670.79960	1.00097
1063	744367.10120	9885670.79960	1.00064
1064	744393.10120	9885670.79960	1.00035
1065	744419.10120	9885670.79960	1.00018
1066	744445.10120	9885670.79960	1.00017
1067	744471.10120	9885670.79960	1.00035
1068	744497.10120	9885670.79960	1.00041
1069	744523.10120	9885670.79960	1.00051
1070	744549.10120	9885670.79960	1.00066
1071	744575.10120	9885670.79960	1.00183
1072	744601.10120	9885670.79960	1.00301
1073	744627.10120	9885670.79960	1.00259
1074	744653.10120	9885670.79960	1.00127
1075	744679.10120	9885670.79960	1.00016
1076	744705.10120	9885670.79960	1.00012
1077	744731.10120	9885670.79960	1.00137
1078	744757.10120	9885670.79960	1.00207
1079	744783.10120	9885670.79960	1.00098
1080	744809.10120	9885670.79960	1.00052
1081	744835.10120	9885670.79960	1.00185
1082	744861.10120	9885670.79960	1.00497
1083	744887.10120	9885670.79960	1.00238
1084	744913.10120	9885670.79960	1.00077
1085	744939.10120	9885670.79960	1.00064
1086	744965.10120	9885670.79960	1.00083
1087	744991.10120	9885670.79960	1.00074
1088	745017.10120	9885670.79960	1.00105
1089	745043.10120	9885670.79960	1.00100
1090	745069.10120	9885670.79960	1.00038
1091	745095.10120	9885670.79960	1.00151
1092	745121.10120	9885670.79960	1.00385
1093	745147.10120	9885670.79960	1.00116
1094	745173.10120	9885670.79960	1.00055
1095	745199.10120	9885670.79960	1.00362
1096	745225.10120	9885670.79960	1.00928
1097	745251.10120	9885670.79960	1.00552
1098	745277.10120	9885670.79960	1.00318
1099	745303.10120	9885670.79960	1.00209
1100	745329.10120	9885670.79960	1.00036
1101	743691.10120	9885644.79960	1.00007
1102	743717.10120	9885644.79960	1.00010
1103	743743.10120	9885644.79960	1.00005
1104	743769.10120	9885644.79960	1.00002
1105	743795.10120	9885644.79960	1.00007
1106	743821.10120	9885644.79960	1.00004
1107	743847.10120	9885644.79960	1.00006
1108	743873.10120	9885644.79960	1.00022
1109	743899.10120	9885644.79960	1.00056
1110	743925.10120	9885644.79960	1.00027
1111	743951.10120	9885644.79960	1.00057
1112	743977.10120	9885644.79960	1.00086
1113	744003.10120	9885644.79960	1.00142
1114	744029.10120	9885644.79960	1.00059
1115	744055.10120	9885644.79960	1.00049
1116	744081.10120	9885644.79960	1.00024
1117	744107.10120	9885644.79960	1.00004
1118	744133.10120	9885644.79960	1.00002
1119	744159.10120	9885644.79960	1.00006
1120	744185.10120	9885644.79960	1.00010
1121	744211.10120	9885644.79960	1.00038
1122	744237.10120	9885644.79960	1.00071
1123	744263.10120	9885644.79960	1.00112
1124	744289.10120	9885644.79960	1.00112
1125	744315.10120	9885644.79960	1.00084
1126	744341.10120	9885644.79960	1.00027
1127	744367.10120	9885644.79960	1.00076
1128	744393.10120	9885644.79960	1.00045
1129	744419.10120	9885644.79960	1.00022
1130	744445.10120	9885644.79960	1.00130
1131	744471.10120	9885644.79960	1.00232
1132	744497.10120	9885644.79960	1.00276
1133	744523.10120	9885644.79960	1.00303
1134	744549.10120	9885644.79960	1.00162
1135	744575.10120	9885644.79960	1.00091
1136	744601.10120	9885644.79960	1.00133
1137	744627.10120	9885644.79960	1.00053
1138	744653.10120	9885644.79960	1.00052
1139	744679.10120	9885644.79960	1.00046
1140	744705.10120	9885644.79960	1.00029
1141	744731.10120	9885644.79960	1.00091
1142	744757.10120	9885644.79960	1.00121
1143	744783.10120	9885644.79960	1.00042
1144	744809.10120	9885644.79960	1.00025
1145	744835.10120	9885644.79960	1.00094
1146	744861.10120	9885644.79960	1.00166
1147	744887.10120	9885644.79960	1.00059
1148	744913.10120	9885644.79960	1.00043
1149	744939.10120	9885644.79960	1.00012
1150	744965.10120	9885644.79960	1.00016
1151	744991.10120	9885644.79960	1.00007
1152	745017.10120	9885644.79960	1.00024
1153	745043.10120	9885644.79960	1.00022
